source_site,listing_id,listing_url,title,purchase_price,suburb,city,province,property_type,bedrooms,bathrooms,parking_spaces,garage,floor_area_sqm,land_area_sqm,levies,rates_taxes,description,listing_date,scraped_timestamp,pp_transaction_slug,pp_province_slug,pp_metro_slug,pp_city_slug,pp_suburb_slug,purchase_price_Rands
privateproperty,T5028543,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/blue-hills/256-african-view-drive/T5028543,4 Bedroom House in Blue Hills,47850000.0,Blue Hills,Midrand,Gauteng,House,4.0,4.0,6.0,2.0,290.0,611.0,2000.0,1950.0,"4 Bedroom House in Blue Hills, 256 african view drive, Discover luxury living in Blue Hills'' prestigious haven. This remarkable property offers four spaci",2 Apr 2025,2026-03-27T15:35:58.876638+00:00,for-sale,gauteng,johannesburg-metro,midrand,blue-hills,4785000.0
privateproperty,T5398696,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/northcliff/northcliff/194-anderson-avenue/T5398696,4 Bedroom House in Northcliff,45000000.0,Northcliff,Northcliff,Gauteng,House,4.0,2.0,3.0,3.0,442.0,4.0,3150.0,2309.0,"4 Bedroom House in Northcliff, 194 anderson avenue, MILLIONAIRES'' ROW - OLD WORLD CHARM - UNINTERRUPTED VIEWS Magnificent position with large stand m",22 Feb 2026,2026-03-27T15:35:55.923742+00:00,for-sale,gauteng,johannesburg-metro,northcliff,northcliff,4500000.0
privateproperty,T5282949,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/carlswald-estate/25-the-swallows/144-milford-road/T5282949,4 Bedroom House in Carlswald Estate,39500000.0,Carlswald Estate,Midrand,Gauteng,House,3.5,3.5,2.0,2.0,263.0,,3519.0,2673.0,"4 Bedroom House in Carlswald Estate, 25 the swallows, 144 milford road, The Alpha Modern 4-Bedroom Family Home | The Swallows, Carlswald Price: R3,950,000 Property Overvie",28 Oct 2025,2026-03-27T15:35:51.871180+00:00,for-sale,gauteng,johannesburg-metro,midrand,carlswald-estate,3950000.0
privateproperty,T5371441,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/bedfordview/essexwold/122-fairway-avenue/T5371441,4 Bedroom House in Essexwold,39500000.0,Essexwold,Bedfordview,Gauteng,House,4.0,4.0,2.0,2.0,,1.0,2790.0,3700.0,"4 Bedroom House in Essexwold, 122 fairway avenue, Family Home in Secure Parklands Imagine coming home to the peaceful, tree-lined streets of Essexwol",30 Jan 2026,2026-03-27T15:35:47.694242+00:00,for-sale,gauteng,johannesburg-metro,bedfordview,essexwold,3950000.0
privateproperty,T5422213,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/rosebank-and-parktown/parkhurst/17-3rd-street/T5422213,2 Bedroom House in Parkhurst,37990000.0,Parkhurst,Rosebank And Parktown,Gauteng,House,2.0,2.0,3.0,2.0,220.0,496.0,3082.336379310345,2300.0,"2 Bedroom House in Parkhurst, 17 3rd street, Located in a prime position in Little Chelsea, this south-entry, north-facing home offers the perfec",12 Mar 2026,2026-03-27T15:35:44.783688+00:00,for-sale,gauteng,johannesburg-metro,rosebank-and-parktown,parkhurst,3799000.0
privateproperty,T5422206,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/rosebank-and-parktown/parkhurst/19-12th-street/T5422206,3 Bedroom House in Parkhurst,37500000.0,Parkhurst,Rosebank And Parktown,Gauteng,House,3.0,3.0,2.0,2.0,280.0,496.0,3082.336379310345,2000.0,"3 Bedroom House in Parkhurst, 19 12th street, This exquisite home, accessed via a south entry, is perfect for those who desire comfort, luxury, an",12 Mar 2026,2026-03-27T15:35:41.882233+00:00,for-sale,gauteng,johannesburg-metro,rosebank-and-parktown,parkhurst,3750000.0
privateproperty,T5331912,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/bryanston/32-shearwater/133-bryanston-drive/T5331912,3 Bedroom House in Bryanston,35000000.0,Bryanston,Sandton,Gauteng,House,2.0,2.0,2.0,2.0,186.0,,5156.928571428572,2344.0,"3 Bedroom House in Bryanston, 32 shearwater, 133 bryanston drive, FOR SALE: 3 Bedroom Home in Shearwater Estate Welcome to Unit 32, a beautifully designed Type C gro",11 Dec 2025,2026-03-27T15:35:38.339396+00:00,for-sale,gauteng,johannesburg-metro,sandton,bryanston,3500000.0
privateproperty,T5304198,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/bedfordview/bedford-gardens/6-vita-paz-ixi/T5304198,3 Bedroom House in Bedford Gardens,34900000.0,Bedford Gardens,Bedfordview,Gauteng,House,3.0,2.5,2.0,2.0,420.0,420.0,3000.0,3000.0,"3 Bedroom House in Bedford Gardens, 6 vita paz ixi, Discover refined living in this beautiful 3-bedroom, 2.5-bathroom townhouse located in the sought-af",14 Nov 2025,2026-03-27T15:35:34.755858+00:00,for-sale,gauteng,johannesburg-metro,bedfordview,bedford-gardens,3490000.0
privateproperty,T5317838,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/bryanston/13-fernhill/28-homestead-avenue/T5317838,4 Bedroom House in Bryanston,33000000.0,Bryanston,Sandton,Gauteng,House,4.0,2.5,4.0,2.0,203.0,,5156.928571428572,2000.0,"4 Bedroom House in Bryanston, 13 fernhill, 28 homestead avenue, Do not miss the opportunity to secure the last available A-Type home within the recently completed",26 Nov 2025,2026-03-27T15:35:30.460159+00:00,for-sale,gauteng,johannesburg-metro,sandton,bryanston,3300000.0
privateproperty,T5257206,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/kyalami/59-the-woods/7-colt-street/T5257206,4 Bedroom House in Kyalami,31930000.0,Kyalami,Midrand,Gauteng,House,4.0,3.5,2.0,2.0,196.0,,3160.0,2669.5,"4 Bedroom House in Kyalami, 59 the woods, 7 colt street, 4 Bedroom Modern Duplex in Kyalami Step inside your freestanding 4-bedroom duplex with 3.5 stylish",7 Oct 2025,2026-03-27T15:35:27.858832+00:00,for-sale,gauteng,johannesburg-metro,midrand,kyalami,3193000.0
privateproperty,T5194227,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/jackal-creek-northriding/jackal-creek-golf-estate/52b-st-georges/52-boundary-road/T5194227,3 Bedroom House in Jackal Creek Golf Estate,31100000.0,Jackal Creek Northriding,North Riding To Lanseria,Gauteng,House,3.0,2.5,4.0,2.0,193.0,525.0,1500.0,2500.0,"3 Bedroom House in Jackal Creek Golf Estate, 52b st george''s, 52 boundary road, St George''s - Innovative Design Meets Luxury Living TYPE 2 Home SHOW HOUSE OPEN DAILY - CALL DEAN",17 Aug 2025,2026-03-27T15:35:25.180153+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,jackal-creek-northriding,3110000.0
privateproperty,T5390962,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/fourways/34-blue-lake-estate/959-inchanga/T5390962,3 Bedroom House in Fourways,29000000.0,Fourways,Sandton,Gauteng,House,3.0,2.5,2.0,1.0,193.0,284.0,1800.0,1906.0,"3 Bedroom House in Fourways, 34 blue lake estate, 959 inchanga, Welcome to your new home in a secure full-title estate! This stunning 3 bedroom, 2.5 bathroom cluste",16 Feb 2026,2026-03-27T15:35:22.095196+00:00,for-sale,gauteng,johannesburg-metro,sandton,fourways,2900000.0
privateproperty,T5115352,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/broadacres/108-sagewood/17-pine-road/T5115352,3 Bedroom House in Broadacres,28750000.0,Broadacres,Sandton,Gauteng,House,3.0,2.5,2.0,2.0,192.1,,2867.0,1486.0,"3 Bedroom House in Broadacres, 108 sagewood, 17 pine road, Welcome to Sagewood Thoughtfully Designed Homes in the Heart of Broadacres Discover Sagewood, wher",13 Jun 2025,2026-03-27T15:35:18.781018+00:00,for-sale,gauteng,johannesburg-metro,sandton,broadacres,2875000.0
privateproperty,T5078892,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/carlswald/2-la-masion-royale-nb/82-tamboti-road/T5078892,3 Bedroom House in Carlswald,27300000.0,Carlswald,Midrand,Gauteng,House,3.0,4.0,1.0,1.0,204.0,199.0,2150.0,1739.0,"3 Bedroom House in Carlswald, 2 la masion royale-nb, 82 tamboti road, This well-appointed family home offers 3 spacious bedrooms and 4 bathrooms, designed for comfortable",15 May 2025,2026-03-27T15:35:14.835325+00:00,for-sale,gauteng,johannesburg-metro,midrand,carlswald,2730000.0
privateproperty,T5163740,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/craigavon/53-maroela-view/4-poplar-avenue/T5163740,3 Bedroom House in Craigavon,26490000.0,Craigavon,Sandton,Gauteng,House,3.0,2.5,2.0,2.0,154.0,,2528.0,1983.5,"3 Bedroom House in Craigavon, 53 maroela view, 4 poplar avenue, 3- or 4-Bed Family Home Maroela View, Craigavon Move into a thoughtfully designed freestanding dup",23 Jul 2025,2026-03-27T15:35:10.525132+00:00,for-sale,gauteng,johannesburg-metro,sandton,craigavon,2649000.0
privateproperty,T5163787,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/craigavon/49-maroela-view/4-poplar-avenue/T5163787,3 Bedroom House in Craigavon,26490000.0,Craigavon,Sandton,Gauteng,House,3.0,2.5,2.0,2.0,154.0,,2528.0,1983.5,"3 Bedroom House in Craigavon, 49 maroela view, 4 poplar avenue, 3- or 4-Bed Family Home Maroela View, Craigavon Move into a thoughtfully designed freestanding dup",23 Jul 2025,2026-03-27T15:35:06.656835+00:00,for-sale,gauteng,johannesburg-metro,sandton,craigavon,2649000.0
privateproperty,T5417644,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/randburg/randpark-ridge/010-woboom/T5417644,4 Bedroom House in Randpark Ridge,24990000.0,Randpark Ridge,Randburg,Gauteng,House,4.0,3.5,6.0,2.0,320.0,,1900.0,1941.0,"4 Bedroom House in Randpark Ridge, 10 woboom, Step into comfort and convenience with this spacious home located close to Randpark Ridge Primary Sc",9 Mar 2026,2026-03-27T15:35:03.017572+00:00,for-sale,gauteng,johannesburg-metro,randburg,randpark-ridge,2499000.0
privateproperty,T5131581,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/glenanda/700-glenanda/T5131581,5 Bedroom House in Glenanda,23950000.0,Glenanda,Johannesburg South,Gauteng,House,5.0,2.0,6.0,2.0,1.0,1.0,1650.0,1565.0,"5 Bedroom House in Glenanda, 700 glenanda, Step into style and comfort with this beautifully renovated home that effortlessly blends modern fin",26 Jun 2025,2026-03-27T15:34:56.305375+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,glenanda,2395000.0
privateproperty,T5411000,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/randburg/ferndale/35-speldekussing-street/T5411000,4 Bedroom House in Ferndale,23750000.0,Ferndale,Randburg,Gauteng,House,4.0,2.0,6.0,2.0,319.0,1.0,1751.8,3865.0,"4 Bedroom House in Ferndale, 35 speldekussing street, On show Sunday, 22 March 2026, from 14:30 until 17:00. Address: 35 Speldekussing Street, Ferndale. F",3 Mar 2026,2026-03-27T15:34:40.712833+00:00,for-sale,gauteng,johannesburg-metro,randburg,ferndale,2375000.0
privateproperty,T5411299,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/northcliff/northcliff/44-jonkershoek-street/T5411299,4 Bedroom House in Northcliff,23750000.0,Northcliff,Northcliff,Gauteng,House,4.0,2.0,11.0,2.0,322.0,2.0,3150.0,1272.0,"4 Bedroom House in Northcliff, 44 jonkershoek street, Low-Maintenance Facebrick Beauty with Pool, Staff Quarters & Ample Parking! Set proudly in the cent",4 Mar 2026,2026-03-27T15:34:37.849736+00:00,for-sale,gauteng,johannesburg-metro,northcliff,northcliff,2375000.0
privateproperty,T5379337,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/noordwyk/13-la-masion-royale/13-tamboti-road/T5379337,3 Bedroom House in Noordwyk,23000000.0,Noordwyk,Midrand,Gauteng,House,3.0,2.0,2.0,2.0,156.0,465.0,1736.0,1374.0,"3 Bedroom House in Noordwyk, 13 la masion royale, 13 tamboti road, This aesthetically pleasing home in situated in the heart of Midrand. This beautiful home has 3 spac",6 Feb 2026,2026-03-27T15:34:35.062038+00:00,for-sale,gauteng,johannesburg-metro,midrand,noordwyk,2300000.0
privateproperty,T5413512,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/northcliff/roosevelt-park/franklin-roosevelt-park/8-pieter-wenning-street/T5413512,3 Bedroom House in Franklin Roosevelt Park,22500000.0,Roosevelt Park,Northcliff,Gauteng,House,3.0,2.0,2.0,1.0,324.0,996.0,2189.946808510638,2695.0,"3 Bedroom House in Franklin Roosevelt Park, 8 pieter wenning street, Perfectly positioned on Pieter Wenning Street in Franklin Roosevelt Park, just 350 metres from the L",5 Mar 2026,2026-03-27T15:34:32.342064+00:00,for-sale,gauteng,johannesburg-metro,northcliff,roosevelt-park,2250000.0
privateproperty,T5370780,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/cosmo-city/zandspruit/9632-baltimore-lifestyle-estate/20888-northumberland-avenue/T5370780,3 Bedroom House in Zandspruit,16800000.0,Cosmo City,North Riding To Lanseria,Gauteng,House,3.0,2.0,2.0,,80.0,,500.0,1600.0,"3 Bedroom House in Zandspruit, 9632 baltimore lifestyle estate, 20888 northumberland avenue, Your Sanctuary in the City. Your Peace of Mind Guaranteed. At Baltimore Lifestyle Estate, your fami",30 Jan 2026,2026-03-27T15:34:28.687659+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,cosmo-city,1680000.0
privateproperty,T5383633,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/cosmo-city/zandspruit/80-baltimore-lifestyle-estate/80-golden-street-street/T5383633,3 Bedroom House in Zandspruit,16800000.0,Cosmo City,North Riding To Lanseria,Gauteng,House,3.0,2.0,2.0,,80.0,250.0,2000.0,1800.0,"3 Bedroom House in Zandspruit, 80 baltimore lifestyle estate, 80 golden street street, Live comfortably and securely in this modern 3-bedroom, 2-bathroom single-storey home set within the",10 Feb 2026,2026-03-27T15:34:25.767581+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,cosmo-city,1680000.0
privateproperty,T5408580,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/carlswald-estate/1555-carlswald-creek-nb/105-9th-road/T5408580,3 Bedroom House in Carlswald Estate,16500000.0,Carlswald Estate,Midrand,Gauteng,House,3.0,2.0,2.0,2.0,144.0,,1250.0,907.0,"3 Bedroom House in Carlswald Estate, 1555 carlswald creek-nb, 105 9th road, This Family home is located in Carlswald. The home has 3 bedrooms with 2 bathrooms upstairs main en",2 Mar 2026,2026-03-27T15:34:22.423659+00:00,for-sale,gauteng,johannesburg-metro,midrand,carlswald-estate,1650000.0
privateproperty,T5435669,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/nooitgedacht/lion-pride/140-elephant-street/T5435669,3 Bedroom House in Lion Pride,16129780.0,Nooitgedacht,North Riding To Lanseria,Gauteng,House,3.0,2.0,2.0,,71.0,240.0,1000.0,1000.0,"3 Bedroom House in Lion Pride, 140 elephant street, A Community for Dreamers: Designed for families who work hard and want an uplifting, modern environm",24 Mar 2026,2026-03-27T15:34:18.191460+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,nooitgedacht,1612978.0
privateproperty,T5416765,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/nooitgedacht/lion-pride/1215-lion-pride-estate/1215-busoni-street/T5416765,3 Bedroom House in Lion Pride,15223030.0,Nooitgedacht,North Riding To Lanseria,Gauteng,House,3.0,2.5,2.0,,62.0,240.0,900.0,1000.0,"3 Bedroom House in Lion Pride, 1215 lion pride estate, 1215 busoni street, Welcome to Lion Pride Lifestyle Estate, where luxury meets safety, this stunning 3 and 4 bedroom hom",9 Mar 2026,2026-03-27T15:34:13.885825+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,nooitgedacht,1522303.0
privateproperty,T5130865,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/northcliff/melville/13-9th-avenue/T5130865,3 Bedroom House in Melville,15000000.0,Melville,Northcliff,Gauteng,House,3.0,2.5,3.0,1.0,,372.0,2189.946808510638,1400.0,"3 Bedroom House in Melville, 13 9th avenue, Charming Corner Stand Property for Sale Full of Character! This beautifully maintained and newly p",26 Jun 2025,2026-03-27T15:34:10.383017+00:00,for-sale,gauteng,johannesburg-metro,northcliff,melville,1500000.0
privateproperty,T5361028,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/sagewood/111-sagewood/1430-anaboom-st/T5361028,3 Bedroom House in Sagewood,14900000.0,Sagewood,Midrand,Gauteng,House,3.0,2.0,1.0,1.0,,227.0,1150.0,2000.0,"3 Bedroom House in Sagewood, 111 sagewood, 1430 anaboom st, This stunning 3-bedroom, 2-bathroom townhouse offers comfortable, modern living within a secure esta",22 Jan 2026,2026-03-27T15:34:07.392888+00:00,for-sale,gauteng,johannesburg-metro,midrand,sagewood,1490000.0
privateproperty,T5322651,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/noordwyk/2357-midview-village/357-coubrough-road/T5322651,2 Bedroom House in Noordwyk,12990000.0,Noordwyk,Midrand,Gauteng,House,2.0,1.0,1.0,1.0,120.0,375.0,2327.0,1113.0,"2 Bedroom House in Noordwyk, 2357 midview village, 357 coubrough road, Create Your Dream Sanctuary in a small community of only 40 homeowners in a well established Noordwy",2 Dec 2025,2026-03-27T15:34:04.548168+00:00,for-sale,gauteng,johannesburg-metro,midrand,noordwyk,1299000.0
privateproperty,T5403055,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/protea-glen/39-strawberry-crescent/T5403055,11 Bedroom House in Protea Glen,12500000.0,Protea Glen,Soweto,Gauteng,House,11.0,11.0,4.0,,180.0,326.0,200.0,650.0,"11 Bedroom House in Protea Glen, 39 strawberry crescent, This well-maintained communal property offers an excellent opportunity for investors seeking steady",25 Feb 2026,2026-03-27T15:34:00.907399+00:00,for-sale,gauteng,johannesburg-metro,soweto,protea-glen,1250000.0
privateproperty,T5368027,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/noordwyk/672-summerset-village/6-summerset-road/T5368027,3 Bedroom House in Noordwyk,11000000.0,Noordwyk,Midrand,Gauteng,House,3.0,2.0,2.0,,69.0,,2800.0,800.0,"3 Bedroom House in Noordwyk, 672 summerset village, 6 summerset road, Three-bedroom stand-alone house for sale at Summerset Village in Midrand, this beautiful home is ava",28 Jan 2026,2026-03-27T15:33:56.977719+00:00,for-sale,gauteng,johannesburg-metro,midrand,noordwyk,1100000.0
privateproperty,T5413470,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/northcliff/sophiatown/42-victoria-road/T5413470,3 Bedroom House in Sophiatown,10800000.0,Sophiatown,Northcliff,Gauteng,House,3.0,1.0,9.0,3.0,,5.0,815.0,485.0,"3 Bedroom House in Sophiatown, 42 victoria road, This well-maintained 3-bedroom home is perfectly located in a safe and established area, close to sc",5 Mar 2026,2026-03-27T15:33:52.811964+00:00,for-sale,gauteng,johannesburg-metro,northcliff,sophiatown,1080000.0
privateproperty,T5412334,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/northcliff/newlands/186-long-road/T5412334,2 Bedroom House in Newlands,9980000.0,Newlands,Northcliff,Gauteng,House,2.0,2.0,5.0,3.0,174.0,495.0,2189.946808510638,454.0,"2 Bedroom House in Newlands, 186 long road, Prime business-ready property on high-exposure Long Road Positioned along the busy Long Road corri",4 Mar 2026,2026-03-27T15:33:48.928621+00:00,for-sale,gauteng,johannesburg-metro,northcliff,newlands,998000.0
